"","SRR13836080","SRR13836083","SRR13836084","SRR13836072","SRR13836096","SRR13836087","SRR13836060","SRR13836071","SRR13836058","SRR13836094","SRR13836073","SRR13836091","SRR13836086","SRR13836066","SRR13836063","SRR13836092","SRR13836174","SRR13836161","SRR13836175","SRR13836156","SRR13836177","SRR13836164","SRR13836138","SRR13836131","SRR13836147","SRR13836176","SRR13836143","SRR13836148","SRR13836145","SRR13836160","SRR13836167","SRR13836137","SRR13836133","SRR13836155","SRR13836135"
"Eisenbergiella_massiliensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017367213974987,0,0,0,0,0,0,0,0,0,0,0,0.00259352112016337,0,0,0,0,0,0.000592116337150961,0.00186580137324575,0,0
"Blautia_caecimuris",0,0,0,0.000553058403714907,0,0,0,0,0,0.0010360413153486,0,0,0,0.000273772092852833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridia_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276145986543023,0,0,0.000255316483509603,0,0.00868500869922706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridia_bacterium_UC5_1_1D1",0,0,4.09666120109737e-05,0,0,0,0,0.0219572653992149,0,0,0,0.000215680854785887,0,0.000412939607445542,0,0,0,0,0,2.32824685564178e-05,0,0,0,0,0,0,0,0,0,0,0,5.32355302576486e-05,0.000568829278865031,0,0
"GGB1495_SGB2071",0,8.82853614854687e-05,0,0,0,0,0,0,0.000102198873771724,0,0,0,0,0,0,0,0.130851304235549,0,0.00749834272468003,0,1.40665889430885e-05,0,0,0,0,0.000329568313292783,0,0,0,0,5.04734763429359e-05,0,0,0,0
"GGB3819_SGB5184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000544008240713283,0,0,9.4312526835865e-05,0,0,0,0,0,0,0,0.0123456249836381,0,0,0.00218509606445943,0,0.00253709359633303,0
"GGB3730_SGB5060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butyricimonas_SGB15260",0.00998191974084743,0.000736831085249238,0.00317656664504177,5.76254932956327e-05,0,0.0724252552170205,0,0,0,0,0.048571270401715,0.00163877035380172,0.00953523346530873,0,0,0,0.0057277879238281,0,0.000913807398041353,0,0,0,0,0,0.00356718966218742,0,0.00316699900043582,0,0,0.000664576018573755,0.00119426471238645,0.106325460544176,0,0,0
"Phocaeicola_coprocola",7.47031326443053e-05,0,0.0210985228754047,0.000146685662830543,0,0.000264885339490492,0.000208071170933346,5.38177745781785e-05,0.000709026397268703,0.000125792999841881,0.0946212229767734,0.000256568698487729,0.0415290124579768,1.91644142127389e-05,9.13211487405188e-05,5.84897617427918e-05,0.00177191259198926,0.0338366641577364,0.00108104519733674,0.000267256744721001,0.00112297695398173,4.45637816701337e-05,0.725105978548803,0.00110864152977503,0.0525683932942592,0.00257356091190961,0.213488251849395,0.000477059615460158,0.000922048400398163,0.000136500266239601,0.0480595085741556,0.0577900540517031,0.000276431028718544,0.000176961415332216,0.1653315788633
"Tyzzerella_nexilis",0,0,0,0.00159466318045575,0,0,0,0,0.000979804740443081,0,0,0.000799174213165558,7.41922032353422e-05,0.000780798436798449,0.00617111605032575,0,0,0,0,0.00302429535550653,0,0,0,0.0166266270201412,0,0.00016377383880766,0,0,0,0,0,0,0.000466817429121631,0.000306591164116878,0.00192619448853134
"Bacteroides_eggerthii",3.81527277154696e-05,0.0595313468841595,0.0274653640575196,0.00011152831315731,0,0,0,1.45464763354605e-05,0,0,4.5218759828922e-05,0.000499775760732401,0,3.44366535607434e-05,0,0,3.09848625490416e-05,5.5784887731941e-05,9.46697827585681e-05,0,0,0,3.37775345869298e-05,0,0,0.000946494656558238,0.000150464588459538,7.3211717109808e-06,0.000840839226644653,0,0.00287406236033703,0.000243848381151229,3.29552451096823e-05,0,8.75239515348119e-05
"Acidaminococcus_intestini",0,0,0,0,0,0,0,0,0,0,0.000346684145409296,0,0,0,0,0,0,0,0,0,0,0.000181038957700141,0,0,0,0,0,0,0,0.0391798715044097,0,0,0,0,0
"GGB3363_SGB4448",0,0,0,0,0,0,0,0,0,0,0,0.000651938373541635,0,0,0,0,0.000667835267732141,0.000156257442740677,0,0.00476562690323282,0,0,0.000966704873919894,0,0,0,0.000214682193645268,0,0,6.55101862603842e-05,0,0,0,0,0
"Blautia_stercoris",0.00107745695395659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37016750803929e-05,0.000371569804711739,0,0,0,1.17583149880264e-05,0,0,0.000375657834349161,0,0,0,0,0,0,0.000485323481384814,0.00506655383125825,0,0,0
"GGB3490_SGB4664",0.000610043251174856,0,0,0,0,0.000593809192616052,0,0,0,0,0,0,0,0,0,0,0.000375444403360265,0,0,0,0,0,0,0.00439336159911526,0.00194327669909617,0,0,0,0,0.000836625798862608,0,0,0.00874896519272736,0.000146755439803559,0
"Bacteroides_intestinalis",0.00250599479405482,0.000153051386625777,0.00713921552048403,0.0280760512988866,0,0.019840665158721,5.10741075861653e-06,0.000287164195158711,0.000146531780606732,0,0.00025610285679546,0.00900331320071719,0.000581320079381254,0.00284174549011058,0.000135902349974066,0.0222907855143013,0.015224328397652,0,0.000965105264926076,0.0196330982617223,0,5.13375280097033e-05,4.16850321634693e-05,0,0.0186864281870493,0,0,0.0600234961733768,0,0,0.00127517556515901,0,0,2.58886504056108e-05,0
"GGB79973_SGB14341",0.00115679412630768,0,0,0,0,0,0,0,0,0,0.000402647554071673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492630541887293,0,0.000191722163999606,0,0,0,0,0,0,0,0
"Clostridiaceae_unclassified_SGB15090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butyricicoccus_SGB14990",0,0,0,0,0,0,0,0,0,0,0.0036602843479463,0,0.00447486532469204,0,0,0,0,0,0,0.00193075934913232,0,0,0,0,0,0,0.000192427062651691,0,0,0,0.0110991160132234,0,0,0,0.000780420636735598
"Enterobacter_hormaechei",0,0,0,0,0,0,0,0,0,0,0,0,0.000535503468181104,0.000770249962512965,0,0,0,0.0005351786166419,0,0,0,1.61503163633479e-05,0,0,0,0,0,0,0.0427103626611015,0,0,0,0,0,0
"GGB42994_SGB4746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223112688309819,0,0,0,0.00194750908591888,0
"Parabacteroides_johnsonii",0,0,0,0,0,0,0,0,0,0,0,0.0122775627161701,0,0.0218702326675051,0,0,0.000463778132331547,0,0,0,0,0,0,0,0.0387375399195642,0,0,0,0,0,0,9.05536460784253e-05,0,0,8.81962133010154e-05
"Sanguibacter_SGB15121",0,0.00084160959847781,0,0,0,0,0,0.00456697598712769,0,0,0.000259457300181049,0,0.00101891278464572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174136220743974,0,0,0,0,0
"Vescimonas_SGB15087",0.00161394188191673,0,4.04637988737643e-05,0,0,0.000799360906250295,0,0,0,0,0,0,0,0.000187940552315925,0,0,0.0257983600910811,0,0.000132110328728663,0,0,0,0,0,0.00180132958841659,0,0,0,0,0,0,0,0,0,0
"Turicibacter_sanguinis",0,0,0.000896927242668113,0,0,0,0,0,0,0,0,0,9.00314935200399e-06,0,0,0,0.000574192984943704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162308993691758,0,0,0,0
"Clostridiales_bacterium_Choco116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sellimonas_intestinalis",0,0,0,0,0,0,0,0.00351647039367759,0.0026800439236646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105815813015766,0,0,0,0,0,0.000956523832864988,0,0,0,0,0
"GGB9453_SGB14844",0,0,0,0,0,0,0,0,0,0,0,0,4.35683965622851e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00648292848743e-05,0
"Alistipes_dispar",0.0603769909446705,0,0.00722529308425588,0,0,0.0237169118844715,0,0,0,0,0.00713812499729218,0,0,0,0,0,0,0.0166253684705857,0.00349538689500437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Merdimonas_faecis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB3363_SGB4447",0,0,0,0,0,0,0,0,0.00789975368208425,0,0,0,0,0,0,0,0,0,0.0173403238409401,0,0.000384419244077893,0,0,0,0,0,0,0,0,0,1.8910525926891e-05,0.0861205032536238,0,0.000550124527020959,0
"Longicatena_caecimuris",0,0.000216701471642111,0,0,0,0,0,0,0,0,0,0,0,0.00123317108125393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56163098680034e-05,0
"Blautia_hansenii",0,0,0,0,0,0,0.000250325676290742,0,0.00735211234319938,0.00220101450290699,0,0,0,0,0.00100139008497304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000281577260589293,0.00208009906309226,0,0,0,0,0
"Clostridia_bacterium_UC5_1_1E11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blautia_producta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Monoglobus_pectinilyticus",0.00121081875669187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297180331769005,0,0.00270901918191003,0,0,0,0,0.00451193584394512,0,0.00813575015654781,0
"Anaerostipes_caccae",0,0,0,0,0,0,0,2.41879451275967e-05,5.49978521672031e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcus_SGB4421",0.00341292116189013,0.00408010022060549,0.0326772652362835,0,0,0,0,0,0,0,0,0.00520742678113337,0,0,0.000689065674734707,0,0,0,4.46044886822808e-05,0,0.00241991008962643,0,0,0.0296614103132308,0.00629040384276887,0,0,0,0,0.0206615198196066,0,0,0.0108749744091249,0,0
"GGB33512_SGB15201",0,0,0,0,0,0,0,0,0,0,0,0.000366324817599725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GGB9697_SGB15213",0,7.47031027634814e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96886232258805e-05,0,0,0,0,0,0,0,0,0,0
"Ligilactobacillus_salivarius",0,0,0,0,0,0,0,0,0,0.000142556133839525,0,0,0,0,0.000123054876174812,0,0,0,0,0.000116676172794652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Megamonas_funiformis",0,0,0.024495559038561,0,0,0,0,0,0,0,0.000183569327867499,0,0.0292348783365296,0,0,0,0.000767022307839304,0.00511854764434378,0.0966747758999787,0.0947208766488543,0.00060292293546007,0.0090119098846899,0,0.000874639334456787,5.46860280650732e-05,0.00362851481506964,0.000645814578671956,1.35525088021297e-05,0.0214769218808101,0.00070153897013555,0.279145527920726,0.0530814358561233,6.36781939707862e-05,0,0.253226134992827
"GGB1420_SGB1957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dialister_hominis",0,1.56411633633945e-05,0,1.76161657558279e-05,0.0188854569723295,0,0.00189907554324448,0,0.0172092938866225,0,0,0,0,0,0.0016524046683777,0,0,0,0,0.00112838577998387,0,0.00204306408270336,0,0,0.0323301133617609,0,0,0,0,0,0,0,0,0.000835619381370295,0
"Veillonella_tobetsuensis",0,0,0,0,0,0,9.16623353328023e-05,0,0,0,0.00768868527889147,0,0.00210082696567337,0,0,0,0,0,0,0.0019555696769264,0,0,0,0,0,0,0,0,0,0,6.99771763844645e-05,0,0,0,0
"Citrobacter_freundii",0,0,0,0,0,0.0451020784473056,0,0,0,0,0,0,0,0,0,0,0,0.000103807885935439,0,0,0,0.00280716621599479,0,0,0,0,3.54449007360018e-05,0.00155723155876627,0.033086205519887,0,0,0,0.0535571029833848,0.00139986080115418,0
"Faecalimonas_umbilicata",0,0,0,0,9.49971235146307e-05,0,0,0,0.000241083055259561,0,0,0,0,0,0,0.000753400138200343,0,0.000423925115951304,0,0,0,0,0,0.000617118762406344,0,0.000565971048609129,0,0,0.00811657550816948,0.00137122244867571,0,0,0,0,0
"Enterocloster_clostridioformis",0,0,0,0,0.0233888917752956,0,0,0,0,0.00063957354803061,0,0,0,0.00796918645099699,0,0.00426853207313491,0,0,0,0,0,0,0,0.000427688158755159,0,0.0534948594493911,0,3.74670511091903e-05,0.020937827003642,0,0,0,0,0,0
"Mesosutterella_multiformis",0,0,0,0.000254023034720064,0.0750223567310689,0,0.135586107595992,0,0.0177687484863148,0.0222647458282853,0.038089003189545,0,0,0,0,0,0,0,0,0.000361051973713859,0,0.00218633125433433,0.000208743240389517,0,0.00314233506238237,0,0,0,0,0.00851212582170905,0,0,0,0,0
"Ruminococcus_sp_AF13_28",0,0.000184033304900461,0,0,0,0.000171217216230108,0,0,0.00834479727828511,0,0,0,0.00122594035022331,0,0,0.000112020817529473,8.44047622193291e-05,8.06751474573036e-05,0,0,0,0,0,0.0037686720534338,0,0,6.45591262968692e-05,0,0,0.000405287539762795,0,0,0.000888258773968772,6.9842659446552e-05,0
"Megasphaera_micronuciformis",0,0,0,0,0.00588387818485429,3.22435887997039e-05,0,0,0,0,0,0,0,0,0,0.0807773454387401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126566723939581
"Clostridium_sp_AM42_4",0.0018116802312133,0,0.000877248159534738,0,0,0,0,0,0,0,0.000178224987062872,0,0.000139696033592262,0,0,0,0,0,0.00188755803907807,0.000552291467439247,0.000229581762362922,0,0,0,0.000206345265276294,0,6.58899491048438e-05,0,0,0.00354117735282267,0.00160762998124232,0.000180710344872944,0.00075989871730996,0.0038481404284666,0.00960137595454148
"Eubacterium_sp_NSJ_61",0,0,0,0,0,0,0,0,0,8.45393916259686e-06,0,0,0,0,0,0,0,0.000137462617461642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Megasphaera_sp_NM10",0,0,0.00443218144532758,0,0,0,0,0,0,0,0.0110362162197922,0,0,0,0,0,0,0,0,0,0,0.000184730250840983,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klebsiella_variicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450584879978208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103530771566878,0,0,0.00544533558999415,0,0
